OrderNumber;Date;CustomerId
214517;2017-02-11;2000
214518;2017-02-11;11000
214519;2017-02-12;1000
214520;2017-02-12;5000
214521;2017-02-12;5000
214522;2017-02-12;5000
214523;2017-02-15;11000
214524;2017-02-15;11000
214525;2017-02-17;7000
214526;2017-02-17;12000
214527;2017-02-18;5000
214528;2017-02-18;11000
214529;2017-02-19;2000
214530;2017-02-19;11000
214531;2017-02-20;5000
214532;2017-02-20;7000
214533;2017-02-21;4000
214534;2017-02-21;5000
214535;2017-02-21;5000
214536;2017-02-21;5000
214537;2017-02-21;11000
214538;2017-02-22;6000
214539;2017-02-22;11000
214540;2017-02-23;1000
214541;2017-02-23;2000
214542;2017-02-23;4000
214543;2017-02-23;5000
214544;2017-02-25;5000
214545;2017-02-25;5000
214546;2017-02-26;3000
214547;2017-02-26;5000
214548;2017-02-26;8000
214549;2017-02-26;11000
214550;2017-02-27;12000
214551;2017-02-28;5000
214552;2017-03-01;12000
214553;2017-03-01;12000
214554;2017-03-02;1000
214555;2017-03-02;3000
214556;2017-03-02;5000
214557;2017-03-02;8000
214558;2017-03-03;2000
214559;2017-03-03;6000
214560;2017-03-03;9000
214561;2017-03-05;6000
214562;2017-03-05;12000
214563;2017-03-05;12000
214564;2017-03-06;8000
214565;2017-03-07;8000
214566;2017-03-08;6000
214567;2017-03-09;1000
214568;2017-03-09;8000
214569;2017-03-10;2000
214570;2017-03-10;5000
214571;2017-03-10;5000
214572;2017-03-11;12000
214573;2017-03-12;5000
214574;2017-03-14;1000
214575;2017-03-14;6000
214576;2017-03-15;8000
214577;2017-03-15;12000
214578;2017-03-16;4000
214579;2017-03-16;11000
214580;2017-03-17;7000
214581;2017-03-18;1000
214582;2017-03-18;1000
214583;2017-03-18;5000
214584;2017-03-18;5000
214585;2017-03-19;1000
214586;2017-03-19;2000
214587;2017-03-19;11000
214588;2017-03-19;12000
214589;2017-03-20;11000
214590;2017-03-21;6000
214591;2017-03-21;12000
214592;2017-03-23;2000
214593;2017-03-23;3000
214594;2017-03-23;9000
214595;2017-03-24;3000
214596;2017-03-24;5000
214597;2017-03-24;12000
214598;2017-03-26;3000
214599;2017-03-26;5000
214600;2017-03-26;5000
214601;2017-03-26;8000
214602;2017-03-27;4000
214603;2017-03-27;8000
214604;2017-03-27;11000
214605;2017-03-29;2000
214606;2017-03-30;5000
214607;2017-03-31;2000
214608;2017-03-31;9000
214609;2017-04-01;1000
214610;2017-04-01;3000
214611;2017-04-01;4000
214612;2017-04-01;4000
214613;2017-04-01;5000
214614;2017-04-01;5000
214615;2017-04-01;8000
214616;2017-04-01;8000
214617;2017-04-01;12000
214618;2017-04-02;1000
214619;2017-04-02;3000
214620;2017-04-02;6000
214621;2017-04-02;6000
214622;2017-04-02;6000
214623;2017-04-02;9000
214624;2017-04-02;12000
214625;2017-04-03;1000
214626;2017-04-03;4000
214627;2017-04-03;5000
214628;2017-04-03;9000
214629;2017-04-03;11000
214630;2017-04-03;12000
214631;2017-04-04;4000
214632;2017-04-04;5000
214633;2017-04-04;5000
214634;2017-04-04;5000
214635;2017-04-04;5000
214636;2017-04-04;9000
214637;2017-04-05;8000
214638;2017-04-06;4000
214639;2017-04-06;11000
214640;2017-04-06;12000
214641;2017-04-07;1000
214642;2017-04-07;3000
214643;2017-04-07;4000
214644;2017-04-07;4000
214645;2017-04-07;5000
214646;2017-04-07;5000
214647;2017-04-07;6000
214648;2017-04-07;8000
214649;2017-04-07;9000
214650;2017-04-07;12000
214651;2017-04-08;5000
214652;2017-04-08;11000
214653;2017-04-09;3000
214654;2017-04-09;4000
214655;2017-04-09;8000
214656;2017-04-09;9000
214657;2017-04-09;11000
214658;2017-04-09;11000
214659;2017-04-09;12000
214660;2017-04-10;3000
214661;2017-04-10;5000
214662;2017-04-10;6000
214663;2017-04-10;7000
214664;2017-04-10;11000
214665;2017-04-11;3000
214666;2017-04-11;4000
214667;2017-04-11;6000
214668;2017-04-11;9000
214669;2017-04-11;12000
214670;2017-04-12;1000
214671;2017-04-12;3000
214672;2017-04-12;5000
214673;2017-04-12;9000
214674;2017-04-12;9000
214675;2017-04-12;9000
214676;2017-04-12;11000
214677;2017-04-12;11000
214678;2017-04-12;12000
214679;2017-04-13;1000
214680;2017-04-13;3000
214681;2017-04-13;4000
214682;2017-04-13;6000
214683;2017-04-13;8000
214684;2017-04-13;8000
214685;2017-04-13;9000
214686;2017-04-13;12000
214687;2017-04-14;2000
214688;2017-04-14;2000
214689;2017-04-14;3000
214690;2017-04-14;4000
214691;2017-04-14;5000
214692;2017-04-14;6000
214693;2017-04-14;7000
214694;2017-04-14;12000
214695;2017-04-14;12000
214696;2017-04-14;12000
214697;2017-04-15;2000
214698;2017-04-15;3000
214699;2017-04-16;4000
214700;2017-04-16;5000
214701;2017-04-16;9000
214702;2017-04-17;3000
214703;2017-04-17;4000
214704;2017-04-17;5000
214705;2017-04-17;5000
214706;2017-04-17;11000
214707;2017-04-18;2000
214708;2017-04-18;5000
214709;2017-04-18;6000
214710;2017-04-18;7000
214711;2017-04-18;8000
214712;2017-04-19;1000
214713;2017-04-19;1000
214714;2017-04-19;4000
214715;2017-04-19;5000
214716;2017-04-19;6000
214717;2017-04-19;7000
214718;2017-04-19;9000
214719;2017-04-20;1000
214720;2017-04-20;2000
214721;2017-04-20;3000
214722;2017-04-20;5000
214723;2017-04-21;2000
214724;2017-04-21;5000
214725;2017-04-21;7000
214726;2017-04-21;12000
214727;2017-04-22;1000
214728;2017-04-22;2000
214729;2017-04-22;2000
214730;2017-04-22;5000
214731;2017-04-22;5000
214732;2017-04-22;5000
214733;2017-04-22;6000
214734;2017-04-22;7000
214735;2017-04-22;8000
214736;2017-04-22;11000
214737;2017-04-22;12000
214738;2017-04-23;2000
214739;2017-04-23;4000
214740;2017-04-23;4000
214741;2017-04-23;5000
214742;2017-04-23;9000
214743;2017-04-23;11000
214744;2017-04-23;11000
214745;2017-04-24;1000
214746;2017-04-24;8000
214747;2017-04-24;8000
214748;2017-04-24;11000
214749;2017-04-24;12000
214750;2017-04-25;5000
214751;2017-04-25;6000
214752;2017-04-25;6000
214753;2017-04-25;6000
214754;2017-04-25;8000
214755;2017-04-26;1000
214756;2017-04-26;4000
214757;2017-04-26;5000
214758;2017-04-26;6000
214759;2017-04-26;8000
214760;2017-04-26;8000
214761;2017-04-26;9000
214762;2017-04-26;9000
214763;2017-04-27;7000
214764;2017-04-27;8000
214765;2017-04-27;9000
214766;2017-04-27;11000
214767;2017-04-28;1000
214768;2017-04-28;4000
214769;2017-04-28;6000
214770;2017-04-28;7000
214771;2017-04-28;9000
214772;2017-04-28;12000
214773;2017-04-29;2000
214774;2017-04-29;3000
214775;2017-04-29;8000
214776;2017-04-29;9000
214777;2017-04-29;11000
214778;2017-04-29;11000
214779;2017-04-29;12000
214780;2017-04-30;6000
214781;2017-04-30;6000
214782;2017-04-30;8000
214783;2017-04-30;11000
214784;2017-04-30;12000
214785;2017-04-30;12000
214786;2017-05-01;4000
214787;2017-05-01;5000
214788;2017-05-01;5000
214789;2017-05-01;5000
214790;2017-05-01;6000
214791;2017-05-01;11000
214792;2017-05-01;12000
214793;2017-05-02;1000
214794;2017-05-02;2000
214795;2017-05-02;4000
214796;2017-05-02;5000
214797;2017-05-02;5000
214798;2017-05-02;5000
214799;2017-05-02;11000
214800;2017-05-03;2000
214801;2017-05-03;2000
214802;2017-05-03;2000
214803;2017-05-03;3000
214804;2017-05-03;3000
214805;2017-05-03;3000
214806;2017-05-03;5000
214807;2017-05-03;11000
214808;2017-05-03;12000
214809;2017-05-04;2000
214810;2017-05-04;3000
214811;2017-05-04;4000
214812;2017-05-04;6000
214813;2017-05-04;7000
214814;2017-05-04;9000
214815;2017-05-04;11000
214816;2017-05-04;11000
214817;2017-05-04;12000
214818;2017-05-05;1000
214819;2017-05-05;3000
214820;2017-05-05;3000
214821;2017-05-05;3000
214822;2017-05-05;5000
214823;2017-05-05;6000
214824;2017-05-05;7000
214825;2017-05-05;11000
214826;2017-05-05;11000
214827;2017-05-05;12000
214828;2017-05-05;12000
214829;2017-05-06;2000
214830;2017-05-06;3000
214831;2017-05-06;5000
214832;2017-05-06;6000
214833;2017-05-06;8000
214834;2017-05-07;2000
214835;2017-05-07;3000
214836;2017-05-07;4000
214837;2017-05-07;7000
214838;2017-05-08;1000
214839;2017-05-08;2000
214840;2017-05-08;2000
214841;2017-05-08;7000
214842;2017-05-08;8000
214843;2017-05-08;9000
214844;2017-05-08;12000
214845;2017-05-08;12000
214846;2017-05-08;12000
214847;2017-05-09;1000
214848;2017-05-09;5000
214849;2017-05-09;5000
214850;2017-05-09;6000
214851;2017-05-09;7000
214852;2017-05-09;11000
214853;2017-05-09;12000
214854;2017-05-09;12000
214855;2017-05-10;3000
214856;2017-05-10;4000
214857;2017-05-10;5000
214858;2017-05-10;5000
214859;2017-05-10;6000
214860;2017-05-10;8000
214861;2017-05-10;8000
214862;2017-05-10;11000
214863;2017-05-10;11000
214864;2017-05-11;1000
214865;2017-05-11;2000
214866;2017-05-11;4000
214867;2017-05-11;4000
214868;2017-05-11;6000
214869;2017-05-11;6000
214870;2017-05-11;8000
214871;2017-05-11;8000
214872;2017-05-12;2000
214873;2017-05-12;2000
214874;2017-05-12;2000
214875;2017-05-12;4000
214876;2017-05-12;5000
214877;2017-05-12;12000
214878;2017-05-13;3000
214879;2017-05-13;3000
214880;2017-05-13;9000
214881;2017-05-13;12000
214882;2017-05-14;7000
214883;2017-05-14;7000
214884;2017-05-14;9000
214885;2017-05-14;12000
214886;2017-05-14;12000
214887;2017-05-15;3000
214888;2017-05-15;4000
214889;2017-05-15;5000
214890;2017-05-15;5000
214891;2017-05-15;6000
214892;2017-05-15;6000
214893;2017-05-15;8000
214894;2017-05-15;8000
214895;2017-05-15;8000
214896;2017-05-15;8000
214897;2017-05-15;9000
214898;2017-05-15;11000
214899;2017-05-15;11000
214900;2017-05-15;12000
214901;2017-05-15;12000
214902;2017-05-16;6000
214903;2017-05-16;8000
214904;2017-05-16;11000
214905;2017-05-16;12000
214906;2017-05-17;2000
214907;2017-05-17;4000
214908;2017-05-17;5000
214909;2017-05-17;6000
214910;2017-05-17;7000
214911;2017-05-17;8000
214912;2017-05-17;12000
214913;2017-05-18;1000
214914;2017-05-18;1000
214915;2017-05-18;1000
214916;2017-05-18;3000
214917;2017-05-18;3000
214918;2017-05-18;5000
214919;2017-05-18;5000
214920;2017-05-18;8000
214921;2017-05-18;8000
214922;2017-05-18;9000
214923;2017-05-19;3000
214924;2017-05-19;3000
214925;2017-05-19;5000
214926;2017-05-19;11000
214927;2017-05-20;1000
214928;2017-05-20;1000
214929;2017-05-20;6000
214930;2017-05-21;2000
214931;2017-05-21;2000
214932;2017-05-21;3000
214933;2017-05-21;5000
214934;2017-05-21;5000
214935;2017-05-21;6000
214936;2017-05-21;11000
214937;2017-05-22;1000
214938;2017-05-22;1000
214939;2017-05-22;1000
214940;2017-05-22;3000
214941;2017-05-22;6000
214942;2017-05-22;8000
214943;2017-05-22;9000
214944;2017-05-22;11000
214945;2017-05-22;12000
214946;2017-05-23;1000
214947;2017-05-23;3000
214948;2017-05-23;4000
214949;2017-05-23;5000
214950;2017-05-23;5000
214951;2017-05-23;9000
214952;2017-05-23;11000
214953;2017-05-24;2000
214954;2017-05-24;3000
214955;2017-05-24;4000
214956;2017-05-24;5000
214957;2017-05-24;6000
214958;2017-05-24;7000
214959;2017-05-24;12000
214960;2017-05-24;12000
214961;2017-05-25;1000
214962;2017-05-25;3000
214963;2017-05-25;6000
214964;2017-05-25;8000
214965;2017-05-25;8000
214966;2017-05-25;8000
214967;2017-05-25;9000
214968;2017-05-25;11000
214969;2017-05-25;12000
214970;2017-05-25;12000
214971;2017-05-26;1000
214972;2017-05-26;1000
214973;2017-05-26;2000
214974;2017-05-26;3000
214975;2017-05-26;4000
214976;2017-05-26;11000
214977;2017-05-26;11000
214978;2017-05-26;12000
214979;2017-05-26;12000
214980;2017-05-27;2000
214981;2017-05-27;3000
214982;2017-05-27;3000
214983;2017-05-27;6000
214984;2017-05-27;8000
214985;2017-05-27;11000
214986;2017-05-27;11000
214987;2017-05-27;11000
214988;2017-05-28;3000
214989;2017-05-28;4000
214990;2017-05-28;5000
214991;2017-05-28;5000
214992;2017-05-28;7000
214993;2017-05-29;3000
214994;2017-05-29;4000
214995;2017-05-29;5000
214996;2017-05-29;6000
214997;2017-05-29;7000
214998;2017-05-30;1000
214999;2017-05-30;1000
215000;2017-05-30;4000
215001;2017-05-30;5000
215002;2017-05-30;5000
215003;2017-05-30;6000
215004;2017-05-30;6000
215005;2017-05-30;6000
215006;2017-05-30;9000
215007;2017-05-30;9000
215008;2017-05-30;9000
215009;2017-05-30;9000
215010;2017-05-30;11000
215011;2017-05-30;11000
215012;2017-05-30;12000
215013;2017-05-31;4000
215014;2017-05-31;12000
215015;2017-06-01;2000
215016;2017-06-01;2000
215017;2017-06-01;4000
215018;2017-06-01;4000
215019;2017-06-01;4000
215020;2017-06-01;5000
215021;2017-06-01;9000
215022;2017-06-01;9000
215023;2017-06-01;9000
215024;2017-06-01;11000
215025;2017-06-01;12000
215026;2017-06-02;1000
215027;2017-06-02;2000
215028;2017-06-02;3000
215029;2017-06-02;4000
215030;2017-06-02;5000
215031;2017-06-02;5000
215032;2017-06-02;5000
215033;2017-06-02;6000
215034;2017-06-02;9000
215035;2017-06-02;11000
215036;2017-06-03;1000
215037;2017-06-03;1000
215038;2017-06-03;5000
215039;2017-06-03;5000
215040;2017-06-03;7000
215041;2017-06-03;7000
215042;2017-06-03;11000
215043;2017-06-04;1000
215044;2017-06-04;2000
215045;2017-06-04;3000
215046;2017-06-04;3000
215047;2017-06-04;5000
215048;2017-06-04;6000
215049;2017-06-04;11000
215050;2017-06-04;11000
215051;2017-06-05;1000
215052;2017-06-05;2000
215053;2017-06-05;3000
215054;2017-06-05;4000
215055;2017-06-05;5000
215056;2017-06-05;5000
215057;2017-06-05;6000
215058;2017-06-05;6000
215059;2017-06-05;11000
215060;2017-06-05;11000
215061;2017-06-05;11000
215062;2017-06-05;12000
215063;2017-06-06;2000
215064;2017-06-06;3000
215065;2017-06-06;4000
215066;2017-06-06;4000
215067;2017-06-06;4000
215068;2017-06-06;5000
215069;2017-06-06;8000
215070;2017-06-06;9000
215071;2017-06-06;11000
215072;2017-06-06;12000
215073;2017-06-06;12000
215074;2017-06-07;2000
215075;2017-06-07;2000
215076;2017-06-07;3000
215077;2017-06-07;3000
215078;2017-06-07;7000
215079;2017-06-07;11000
215080;2017-06-07;12000
215081;2017-06-07;12000
215082;2017-06-08;2000
215083;2017-06-08;3000
215084;2017-06-08;8000
215085;2017-06-08;9000
215086;2017-06-09;2000
215087;2017-06-09;5000
215088;2017-06-09;6000
215089;2017-06-09;8000
215090;2017-06-09;9000
215091;2017-06-09;11000
215092;2017-06-09;11000
215093;2017-06-09;12000
215094;2017-06-10;1000
215095;2017-06-10;2000
215096;2017-06-10;3000
215097;2017-06-10;5000
215098;2017-06-10;6000
215099;2017-06-10;11000
215100;2017-06-11;1000
215101;2017-06-11;2000
215102;2017-06-11;2000
215103;2017-06-11;3000
215104;2017-06-11;3000
215105;2017-06-11;4000
215106;2017-06-11;5000
215107;2017-06-11;5000
215108;2017-06-11;6000
215109;2017-06-11;7000
215110;2017-06-11;7000
215111;2017-06-12;1000
215112;2017-06-12;2000
215113;2017-06-12;3000
215114;2017-06-12;3000
215115;2017-06-12;4000
215116;2017-06-12;5000
215117;2017-06-12;5000
215118;2017-06-12;6000
215119;2017-06-12;6000
215120;2017-06-12;8000
215121;2017-06-12;11000
215122;2017-06-12;11000
215123;2017-06-13;1000
215124;2017-06-13;4000
215125;2017-06-13;4000
215126;2017-06-13;5000
215127;2017-06-13;7000
215128;2017-06-13;8000
215129;2017-06-13;8000
215130;2017-06-13;11000
215131;2017-06-13;11000
215132;2017-06-14;1000
215133;2017-06-14;2000
215134;2017-06-14;5000
215135;2017-06-14;5000
215136;2017-06-14;5000
215137;2017-06-14;6000
215138;2017-06-14;9000
215139;2017-06-14;11000
215140;2017-06-14;11000
215141;2017-06-14;11000
215142;2017-06-14;12000
215143;2017-06-15;1000
215144;2017-06-15;2000
215145;2017-06-15;2000
215146;2017-06-15;5000
215147;2017-06-15;11000
215148;2017-06-15;11000
215149;2017-06-16;1000
215150;2017-06-16;2000
215151;2017-06-16;2000
215152;2017-06-16;4000
215153;2017-06-16;5000
215154;2017-06-16;8000
215155;2017-06-16;9000
215156;2017-06-16;9000
215157;2017-06-16;11000
215158;2017-06-16;12000
215159;2017-06-16;12000
215160;2017-06-16;12000
215161;2017-06-17;2000
215162;2017-06-17;5000
215163;2017-06-17;6000
215164;2017-06-17;7000
215165;2017-06-17;7000
215166;2017-06-17;11000
215167;2017-06-17;12000
215168;2017-06-17;12000
215169;2017-06-18;1000
215170;2017-06-18;2000
215171;2017-06-18;2000
215172;2017-06-18;8000
215173;2017-06-18;8000
215174;2017-06-18;9000
215175;2017-06-18;9000
215176;2017-06-18;11000
215177;2017-06-19;2000
215178;2017-06-19;2000
215179;2017-06-19;3000
215180;2017-06-19;3000
215181;2017-06-19;5000
215182;2017-06-19;5000
215183;2017-06-20;1000
215184;2017-06-20;2000
215185;2017-06-20;4000
215186;2017-06-20;6000
215187;2017-06-20;8000
215188;2017-06-20;11000
215189;2017-06-20;12000
215190;2017-06-21;1000
215191;2017-06-21;1000
215192;2017-06-21;1000
215193;2017-06-21;2000
215194;2017-06-21;5000
215195;2017-06-21;5000
215196;2017-06-21;5000
215197;2017-06-21;8000
215198;2017-06-21;9000
215199;2017-06-21;9000
215200;2017-06-21;11000
215201;2017-06-21;12000
215202;2017-06-22;2000
215203;2017-06-22;2000
215204;2017-06-22;5000
215205;2017-06-22;6000
215206;2017-06-22;6000
215207;2017-06-22;6000
215208;2017-06-22;8000
215209;2017-06-22;12000
215210;2017-06-22;12000
215211;2017-06-22;12000
215212;2017-06-22;12000
215213;2017-06-23;2000
215214;2017-06-23;3000
215215;2017-06-23;5000
215216;2017-06-23;6000
215217;2017-06-24;4000
215218;2017-06-24;5000
215219;2017-06-24;5000
215220;2017-06-24;6000
215221;2017-06-24;7000
215222;2017-06-24;8000
215223;2017-06-24;8000
215224;2017-06-24;8000
215225;2017-06-24;12000
215226;2017-06-25;2000
215227;2017-06-25;4000
215228;2017-06-25;5000
215229;2017-06-25;6000
215230;2017-06-25;6000
215231;2017-06-25;8000
215232;2017-06-25;9000
215233;2017-06-25;9000
215234;2017-06-25;11000
215235;2017-06-26;2000
215236;2017-06-26;3000
215237;2017-06-26;4000
215238;2017-06-26;5000
215239;2017-06-26;6000
215240;2017-06-26;7000
215241;2017-06-26;9000
215242;2017-06-26;12000
215243;2017-06-27;1000
215244;2017-06-27;2000
215245;2017-06-27;2000
215246;2017-06-27;3000
215247;2017-06-27;5000
215248;2017-06-27;6000
215249;2017-06-27;7000
215250;2017-06-27;8000
215251;2017-06-27;8000
215252;2017-06-27;8000
215253;2017-06-27;8000
215254;2017-06-27;11000
215255;2017-06-27;11000
215256;2017-06-27;12000
215257;2017-06-28;1000
215258;2017-06-28;1000
215259;2017-06-28;2000
215260;2017-06-28;3000
215261;2017-06-28;3000
215262;2017-06-28;3000
215263;2017-06-28;5000
215264;2017-06-28;6000
215265;2017-06-28;7000
215266;2017-06-28;9000
215267;2017-06-28;9000
